Day,RMSTE,RMSRE,Accuracy
Day 0,0.11916934091881483,0.14933889680323317,0.88
Day 1,0.13622469822089572,0.16865451184199048,0.76
Day 2,0.0979473297422078,0.12000440223366848,0.84
Day 3,0.13851409638917064,0.1595467093112313,0.66
Day 4,0.11583433137081119,0.13770303647393628,0.84
Day 5,0.1330297856403158,0.15752427279240916,0.72
Day 6,0.11419503667882883,0.13508548782883817,0.84
Day 7,0.11929374869224188,0.1469479886562314,0.82
Day 8,0.13458572726322704,0.17059485053162488,0.62
Day 9,0.0846315400497618,0.11327213671079003,0.9
Day 10,0.1498636475805498,0.18916081971167273,0.66
Day 11,0.14395161471934506,0.18883577472073385,0.7
Day 12,0.1262545298913234,0.153528472873166,0.7
Day 13,0.17506018089821845,0.21691089420242157,0.62
Day 14,0.11100560885927502,0.13901215478681633,0.78
Day 15,0.11088406566926377,0.13412816932339577,0.78
Day 16,0.10615773199031761,0.13087960668373455,0.86
Day 17,0.167168475048531,0.2076264895956848,0.72
Day 18,0.11772100509843172,0.1439423429808545,0.72
Day 19,0.142741531921215,0.18180901807374542,0.56
