Day,RMSTE,RMSRE,Accuracy
Day 0,0.12606226357136965,0.17408552075705452,0.68
Day 1,0.11553460599656139,0.1374136178013457,0.78
Day 2,0.10501770459369837,0.1289637715795602,0.84
Day 3,0.10891922108186834,0.12803989853966033,0.9
Day 4,0.12869812566617653,0.15765694052646456,0.82
Day 5,0.11910870790461875,0.15114815739637405,0.76
Day 6,0.12568703195559722,0.1579405624439466,0.82
Day 7,0.11886166784480173,0.14997557485962612,0.84
Day 8,0.11962021444473482,0.14552115194977722,0.86
Day 9,0.10911197647061918,0.13590284794955274,0.92
Day 10,0.16227041295077854,0.18456807326143684,0.68
Day 11,0.12183273936247793,0.14711680108071518,0.8
Day 12,0.1287059073279348,0.15229422025899036,0.76
Day 13,0.1296066930195362,0.16771431956364438,0.74
Day 14,0.12723608849526902,0.14911782226070075,0.86
Day 15,0.14536484519887574,0.1720505023435367,0.74
Day 16,0.1251882939060089,0.15804971611080068,0.76
Day 17,0.1015204551540835,0.13190908118622746,0.86
Day 18,0.11127159103256798,0.14460053962630334,0.82
Day 19,0.11289059126306078,0.14377023085796534,0.82
