Day,RMSTE,RMSRE,Accuracy
Day 0,0.09806703671931448,0.1168201429065072,0.86
Day 1,0.1528122693594778,0.17679808637530947,0.72
Day 2,0.13208412983181156,0.16073204250280945,0.82
Day 3,0.1515729501279967,0.18628336975624968,0.62
Day 4,0.13534884204078257,0.16363998797715953,0.7
Day 5,0.11416611395661008,0.14161161698516572,0.74
Day 6,0.14810887002456954,0.18780589492829167,0.58
Day 7,0.11792987037462661,0.14489688280973254,0.8
Day 8,0.1407511979005062,0.17507886827050334,0.66
Day 9,0.10617038314031477,0.12824928902569857,0.84
Day 10,0.16628983909375042,0.20257095790620683,0.56
Day 11,0.12890614281643364,0.16511746207562203,0.78
Day 12,0.12202962104529758,0.15611038543123523,0.84
Day 13,0.17792510781875803,0.2157616197262895,0.6
Day 14,0.1419389680480762,0.17357266616710337,0.72
Day 15,0.12121710981886125,0.1447685620161556,0.76
Day 16,0.14182835725405057,0.17303131139167444,0.78
Day 17,0.12056808557169905,0.1472815129518405,0.76
Day 18,0.14885623756935287,0.19016194681073842,0.6
Day 19,0.1527288481504867,0.1843768212172423,0.74
