Day,RMSTE,RMSRE,Accuracy
Day 0,0.09822609358879934,0.12771531830547744,0.86
Day 1,0.10573332076152715,0.13515938305090852,0.88
Day 2,0.1621849941959067,0.20011117417072657,0.66
Day 3,0.08483355583746223,0.11433596147882279,0.84
Day 4,0.11972881107497498,0.1513149512800183,0.84
Day 5,0.1187047485005902,0.14502778340736538,0.7
Day 6,0.1279204137671998,0.16099011893137763,0.84
Day 7,0.1295654856814189,0.1500500096473921,0.82
Day 8,0.10424867239985897,0.1358968412223584,0.82
Day 9,0.11756631171382081,0.14406802295340868,0.76
Day 10,0.13292262924685155,0.16564055548598067,0.64
Day 11,0.11501944811043194,0.1477355885845439,0.78
Day 12,0.10230655074977732,0.12419908492838333,0.8
Day 13,0.11694414929818493,0.13691117734110672,0.8
Day 14,0.11385131578213434,0.14636905285868868,0.8
Day 15,0.11694353057490736,0.1478076303986509,0.8
Day 16,0.15499783485513896,0.18944809364835682,0.62
Day 17,0.1282754450594519,0.15925953975613905,0.82
Day 18,0.12528603207943015,0.15820800155025577,0.72
Day 19,0.11932377975710713,0.1551824229647268,0.74
