Day,RMSTE,RMSRE,Accuracy
Day 0,0.13953507632746998,0.1837910407637456,0.62
Day 1,0.1489202689470156,0.18069598223897196,0.76
Day 2,0.11385874532636155,0.15256414662296694,0.86
Day 3,0.11262788083069254,0.14596028074640519,0.74
Day 4,0.18177198410157094,0.2126672164237306,0.54
Day 5,0.10580026867936501,0.133243097043164,0.86
Day 6,0.09210987055891659,0.12195631267968837,0.84
Day 7,0.13100227714076748,0.16426381544336507,0.7
Day 8,0.1139704107771837,0.14036187003153103,0.76
Day 9,0.10868841710435657,0.13696057357261526,0.82
Day 10,0.11112188049543974,0.13860391165062136,0.7
Day 11,0.13370273275528077,0.15932304736413294,0.72
Day 12,0.08976851438066309,0.118717499280625,0.84
Day 13,0.11442475670268647,0.14384229197787674,0.76
Day 14,0.13941321244976032,0.16540773237929207,0.72
Day 15,0.13921830441383626,0.16950276989487803,0.74
Day 16,0.13283246040954885,0.15940948776409244,0.82
Day 17,0.12603962331043383,0.1574651698032556,0.7
Day 18,0.12114990168024586,0.15671131951077916,0.84
Day 19,0.12387184498440557,0.15643585193780424,0.74
