Day,RMSTE,RMSRE,Accuracy
Day 0,0.10737681541599091,0.12846005605520466,0.88
Day 1,0.12722400276940302,0.14868541991488723,0.8
Day 2,0.10524679465649384,0.144617451656015,0.8
Day 3,0.16350569727447353,0.20190966229661897,0.66
Day 4,0.10029938620860732,0.12692240305041985,0.88
Day 5,0.1493900645844529,0.18060662479711193,0.66
Day 6,0.10165452038153057,0.12813087708118406,0.94
Day 7,0.1177823115716886,0.1434768375981784,0.8
Day 8,0.14251064270798583,0.17086783200693617,0.7
Day 9,0.10695109992872934,0.13183384205371296,0.92
Day 10,0.15464229583323882,0.1865633899176776,0.62
Day 11,0.1472935391812207,0.174495052953017,0.76
Day 12,0.14277280298439562,0.17130301692488445,0.68
Day 13,0.13562056888874735,0.1673170126291898,0.82
Day 14,0.09909213057952079,0.137494635750699,0.84
Day 15,0.1276995964656267,0.16609587215175073,0.78
Day 16,0.11417382048803242,0.14454488809454227,0.9
Day 17,0.1432618837347635,0.18250377255429787,0.7
Day 18,0.1512560005924968,0.19663121299524786,0.76
Day 19,0.12210527401279753,0.15331143663038718,0.8
