Day,RMSTE,RMSRE,Accuracy
Day 0,0.1000769389917774,0.12287331800410432,0.88
Day 1,0.1027285974859536,0.13333040837676738,0.84
Day 2,0.12271941994401601,0.1519099577447612,0.72
Day 3,0.08752296633734225,0.11344538340391908,0.88
Day 4,0.10560542362219946,0.14299441928058898,0.84
Day 5,0.11574562118168659,0.14752051940580743,0.82
Day 6,0.13418716080013218,0.1841878485784534,0.7
Day 7,0.10275149681755882,0.12982383239997397,0.76
Day 8,0.11598221469072424,0.14690044987152603,0.8
Day 9,0.10212087484102077,0.12208625172317236,0.82
Day 10,0.1262992403542793,0.15356444163257116,0.72
Day 11,0.09770657598425314,0.12568131424504064,0.8
Day 12,0.1367668725160794,0.16813836691773942,0.84
Day 13,0.12403696476040153,0.15765261993776897,0.7
Day 14,0.11313452219106385,0.14171535247408107,0.82
Day 15,0.12765505844834626,0.1658790398852372,0.68
Day 16,0.10923045246034481,0.13828885969384722,0.92
Day 17,0.1306306772519953,0.16944611374505084,0.72
Day 18,0.1097817382412992,0.13937041529319463,0.86
Day 19,0.14102176129873906,0.17121338020227478,0.78
