Day,RMSTE,RMSRE,Accuracy
Day 0,0.09331261175156423,0.11441729605383605,0.82
Day 1,0.10338063631877521,0.12212881806936124,0.86
Day 2,0.13474891011622422,0.17221210183911045,0.68
Day 3,0.12969018292311313,0.1510728414089966,0.78
Day 4,0.10984446147582362,0.135701595822185,0.86
Day 5,0.08985434663441356,0.11667147400260433,0.84
Day 6,0.1307639111156484,0.1707004242053126,0.7
Day 7,0.14199525150508616,0.17912747593837264,0.78
Day 8,0.12377002658653413,0.15386636745521187,0.78
Day 9,0.09516024163608679,0.1106086257011411,0.88
Day 10,0.13649203054870263,0.17517170244573926,0.66
Day 11,0.12402624341000422,0.1572527493156647,0.76
Day 12,0.17350025458162652,0.2197646002527189,0.58
Day 13,0.1267950073116016,0.15394260500068666,0.78
Day 14,0.12238694732174203,0.15370160369199848,0.88
Day 15,0.09409665332989137,0.1236687028588704,0.86
Day 16,0.12683042684322196,0.15026315600890366,0.8
Day 17,0.11942560561005536,0.14701113590224577,0.82
Day 18,0.15788114908285578,0.20725808437833107,0.64
Day 19,0.11958269026469616,0.1498350376761006,0.78
