Day,RMSTE,RMSRE,Accuracy
Day 0,0.09655421553165436,0.11889925402286274,0.92
Day 1,0.12498200633404809,0.16040060915613188,0.74
Day 2,0.14788779570836819,0.18040910481745231,0.76
Day 3,0.10717673749850413,0.13590831932625144,0.78
Day 4,0.1444742576852188,0.1682288167440415,0.72
Day 5,0.12248631717771584,0.1595026951592394,0.74
Day 6,0.12419971270608976,0.15837506878468818,0.76
Day 7,0.14863730417921656,0.18716331678673587,0.72
Day 8,0.1476773283682549,0.17581913354423043,0.74
Day 9,0.11760570308094868,0.14666130544044506,0.76
Day 10,0.12093302640776482,0.15305856971082446,0.76
Day 11,0.110569823817657,0.13843256741727483,0.82
Day 12,0.14493637729278439,0.17697658505482539,0.7
Day 13,0.12885560918314037,0.15589654743189812,0.8
Day 14,0.12599844864444243,0.1563863669307425,0.8
Day 15,0.117721160677338,0.14845019792408312,0.76
Day 16,0.1025887893454538,0.13520762830932095,0.76
Day 17,0.1310425130529932,0.16014859508464194,0.8
Day 18,0.14073007535370688,0.15946981359132792,0.72
Day 19,0.13284074332896334,0.16245032375632756,0.7
