Day,RMSTE,RMSRE,Accuracy
Day 0,0.15355881895633489,0.20278183019522908,0.66
Day 1,0.11711719300877604,0.1468497799871891,0.86
Day 2,0.1412803811612187,0.18253473050074506,0.68
Day 3,0.12482875412435024,0.15683774634292097,0.84
Day 4,0.1297734327358235,0.15176823924352043,0.82
Day 5,0.07913391049242609,0.10585793444142953,0.9
Day 6,0.1085663404922017,0.13469319685738979,0.78
Day 7,0.10852451275387955,0.13863741819803133,0.82
Day 8,0.10752015379934655,0.14023546927870797,0.88
Day 9,0.17660043890688476,0.2246825178268206,0.62
Day 10,0.11779104664031458,0.14051513319339085,0.82
Day 11,0.10178779591233936,0.1317684371086183,0.86
Day 12,0.12845006765242176,0.15593352665735438,0.9
Day 13,0.13575580408783838,0.16679924960019918,0.72
Day 14,0.09682352436174264,0.1146273586780686,0.9
Day 15,0.11546319395319818,0.13995094889722054,0.86
Day 16,0.09452071336523225,0.1295906867955105,0.86
Day 17,0.11655172101980583,0.135379875266999,0.86
Day 18,0.12307712154809941,0.16011162860019665,0.78
Day 19,0.11161070591804635,0.1356612430664592,0.76
