Day,RMSTE,RMSRE,Accuracy
Day 0,0.1522474861615809,0.18856668698972964,0.72
Day 1,0.12384916923547076,0.15440122872909795,0.78
Day 2,0.13163186170105376,0.1707780587715703,0.74
Day 3,0.11709870950532664,0.14510246776330352,0.86
Day 4,0.11142584254226778,0.13781857967903405,0.8
Day 5,0.14222285836560492,0.17240942445423796,0.66
Day 6,0.09804862583722382,0.12390337525136066,0.78
Day 7,0.12165040572023916,0.15285588350076784,0.7
Day 8,0.14070956773970325,0.16767084023215417,0.76
Day 9,0.13303279183738112,0.16453852618281145,0.62
Day 10,0.11320345159996457,0.1441686918771073,0.92
Day 11,0.13639860669758205,0.16676386691602846,0.74
Day 12,0.15542667908072022,0.18680950991464107,0.76
Day 13,0.12468368558489613,0.16222288343127822,0.72
Day 14,0.1939250453296356,0.23917783184161748,0.54
Day 15,0.16581034627169697,0.19793370391542695,0.72
Day 16,0.16259109945432518,0.20066107760721133,0.6
Day 17,0.15097292688971237,0.19058193177164437,0.54
Day 18,0.10497818573526914,0.1327501824558955,0.76
Day 19,0.10356568648609797,0.13767024263893116,0.84
