Day,RMSTE,RMSRE,Accuracy
Day 0,0.11936698732255172,0.16027239570806817,0.76
Day 1,0.1305219412588564,0.16230819016084705,0.86
Day 2,0.13773597388661168,0.16662579287907703,0.7
Day 3,0.15106336111773627,0.17893650644781334,0.72
Day 4,0.0963834660348241,0.11848216061440257,0.88
Day 5,0.10897155828731447,0.1358468657723082,0.82
Day 6,0.11392879788039868,0.15219144169466445,0.88
Day 7,0.10205537172738181,0.13902510301595228,0.72
Day 8,0.11361960914815634,0.12881443670905635,0.76
Day 9,0.10597291916300978,0.1353631660277239,0.92
Day 10,0.10122430244188937,0.12881467837250077,0.78
Day 11,0.13888732144560062,0.1712878366856603,0.8
Day 12,0.10526816604886242,0.13455615050819134,0.84
Day 13,0.13318694743058743,0.1636265842516066,0.7
Day 14,0.13171684389443497,0.15905368165898273,0.7
Day 15,0.09863207530022204,0.12313992659760693,0.86
Day 16,0.12764765675929163,0.1589349917728058,0.82
Day 17,0.12974186197408422,0.1658872038725757,0.74
Day 18,0.1218276713684948,0.14475776383923517,0.84
Day 19,0.11849185436558345,0.13920992257206508,0.78
