Day,RMSTE,RMSRE,Accuracy
Day 0,0.17531493524937022,0.21537311116975755,0.58
Day 1,0.11760285398536713,0.14750707607356553,0.82
Day 2,0.16126699461924018,0.19271923111359132,0.58
Day 3,0.12266964172067009,0.15241276604465387,0.84
Day 4,0.12615163808317717,0.1549741681637987,0.72
Day 5,0.16200854049527216,0.21268656312603879,0.64
Day 6,0.13695566069516463,0.17120598496972553,0.7
Day 7,0.12854129363325073,0.1703900247503588,0.76
Day 8,0.19092741531212637,0.2402643893351055,0.44
Day 9,0.15801866139027002,0.20139203466306643,0.66
Day 10,0.13032347149032505,0.16619023247364526,0.7
Day 11,0.14668717011682633,0.17935122386398894,0.7
Day 12,0.1292237020246897,0.16108483742700955,0.72
Day 13,0.13384425839047018,0.1629833676517999,0.84
Day 14,0.12135229860005471,0.1495356392203433,0.8
Day 15,0.12076297104558767,0.14088450227595495,0.74
Day 16,0.11941875470054818,0.14052071447238526,0.8
Day 17,0.13526471075878427,0.16460223064874857,0.68
Day 18,0.15666501525594462,0.20113062888868133,0.66
Day 19,0.13242760365774056,0.15406819357379314,0.8
