Day,RMSTE,RMSRE,Accuracy
Day 0,0.10806709647554037,0.1340307411618629,0.74
Day 1,0.12108126329932857,0.14651233281287368,0.82
Day 2,0.1254194628623658,0.15765801719960687,0.76
Day 3,0.130605424535316,0.17240129913791008,0.64
Day 4,0.14128932496487226,0.17586364564595386,0.72
Day 5,0.13205995664791859,0.16644760838983835,0.76
Day 6,0.13193828394559243,0.16429737702077687,0.74
Day 7,0.11009597416434909,0.13482423477399472,0.86
Day 8,0.1533542164994327,0.18648702271702852,0.6
Day 9,0.10345018180098159,0.13493474296600133,0.7
Day 10,0.11383587593851828,0.13887933018996215,0.86
Day 11,0.12725887315358553,0.15915906152518564,0.66
Day 12,0.09303668136374128,0.12759600392472442,0.74
Day 13,0.09934006011274864,0.12729649775048826,0.92
Day 14,0.11990088242004819,0.16190281266730017,0.68
Day 15,0.15691964616207207,0.19439672935777533,0.64
Day 16,0.11311130103486541,0.14449856386838822,0.78
Day 17,0.10128858171221904,0.12770767486070483,0.88
Day 18,0.11528816925036238,0.1481783123202472,0.76
Day 19,0.12044358303457096,0.1442114402849866,0.88
