Day,RMSTE,RMSRE,Accuracy
Day 0,0.11014020321343856,0.14315632994053196,0.82
Day 1,0.1246634578613591,0.15952145268425785,0.78
Day 2,0.13322312853125004,0.1708885529075485,0.64
Day 3,0.12062636565936366,0.15541632558390875,0.72
Day 4,0.12585292803790268,0.15148648895049738,0.84
Day 5,0.14875216130935404,0.1884042427436909,0.64
Day 6,0.15529452056568713,0.18809848147274313,0.66
Day 7,0.1341827643719082,0.1688000453097795,0.76
Day 8,0.14615714059831425,0.1727576891528408,0.74
Day 9,0.17492928703692978,0.2166906361349809,0.64
Day 10,0.11848480499295927,0.14459483599330009,0.84
Day 11,0.10474106525963726,0.13232183064229253,0.84
Day 12,0.13652103781736688,0.174863975065062,0.72
Day 13,0.09814657552671976,0.12086394540703534,0.88
Day 14,0.15033454131909896,0.1806045495369996,0.7
Day 15,0.1660900756132532,0.1954729656783891,0.6
Day 16,0.11388877574272052,0.13955536100579224,0.68
Day 17,0.14883033012979405,0.18144887318248246,0.66
Day 18,0.12164873856815003,0.14333255764139943,0.78
Day 19,0.10801573106226527,0.13052507712624545,0.92
