Day,RMSTE,RMSRE,Accuracy
Day 0,0.0976014638095554,0.12439696636553726,0.58
Day 1,0.08703183989190184,0.11561739422301233,0.54
Day 2,0.12199352975810002,0.15538203678687695,0.68
Day 3,0.11108671398251427,0.14016835338861158,0.82
Day 4,0.12017708324189934,0.15188269344559593,0.66
Day 5,0.09785994331211731,0.12932380280368083,0.84
Day 6,0.1088229805802377,0.13878234973180953,0.74
Day 7,0.11828904967821623,0.15280580234731203,0.56
Day 8,0.09615634807089724,0.12473742991030581,0.8
Day 9,0.10741824123108694,0.13432671516324346,0.62
Day 10,0.12776483333248378,0.1597170649439769,0.74
Day 11,0.11150045700563331,0.13601135827123928,0.68
Day 12,0.1142689843798345,0.1474977465165517,0.78
Day 13,0.09819442357290678,0.12552166347390678,0.84
Day 14,0.11365302564621618,0.14549127195120803,0.66
Day 15,0.08616356226079838,0.11042059840543479,0.72
Day 16,0.10632448195861556,0.1335352227228077,0.58
Day 17,0.10486223394020977,0.1309820140062957,0.78
Day 18,0.0992395706184819,0.12868179927968704,0.62
Day 19,0.09857078874925639,0.122653097416103,0.74
