Day,RMSTE,RMSRE,Accuracy
Day 0,0.09719290061950515,0.11503618785502183,0.84
Day 1,0.07195987949032251,0.08767039306648013,0.74
Day 2,0.089513015667387,0.11251030708216819,0.78
Day 3,0.0794631917697694,0.10200977572955572,0.86
Day 4,0.07625692440847434,0.09800298011416828,0.8
Day 5,0.08097030726868712,0.09965967755125567,0.8
Day 6,0.09208440878866042,0.1100943817151358,0.58
Day 7,0.0760152341839096,0.09183633035926597,0.86
Day 8,0.08013426415875438,0.09849731542972523,0.72
Day 9,0.07837926253547692,0.09488667956395874,0.76
Day 10,0.07558537197190761,0.091243817949618,0.78
Day 11,0.07391165079060526,0.09239298965423266,0.8
Day 12,0.06902815704691184,0.08627008965801984,0.82
Day 13,0.06759401975649203,0.08848756844327409,0.82
Day 14,0.07676953685797436,0.09765316343435924,0.7
Day 15,0.08128173748853154,0.09572197318786793,0.8
Day 16,0.06439243911082493,0.07993159635077034,0.88
Day 17,0.05320438224416075,0.06514136360628656,0.76
Day 18,0.051161919218012344,0.06690436235366343,0.8
Day 19,0.06404568793479748,0.0822534636747595,0.62
