Day,RMSTE,RMSRE,Accuracy
Day 0,0.08037621861150117,0.1011558619431285,0.78
Day 1,0.08199467395707107,0.09638302655245164,0.78
Day 2,0.08985447765172581,0.1107061361902245,0.68
Day 3,0.07689211391336015,0.09070433725914682,0.82
Day 4,0.061576315570451706,0.08433076385453964,0.86
Day 5,0.05750318349756497,0.06777597857801874,0.84
Day 6,0.06109919928854774,0.07280097986352195,0.84
Day 7,0.06359693145190329,0.07589447012953336,0.82
Day 8,0.059855604889930705,0.07320723119527421,0.78
Day 9,0.048972320721700144,0.06022985106439453,0.78
Day 10,0.046321061261760686,0.06317108489503827,0.72
Day 11,0.056157491390892315,0.0729982100808978,0.88
Day 12,0.049428971539299385,0.0614475645332373,0.86
Day 13,0.04865568716403788,0.06079192526758583,0.78
Day 14,0.043273707748307966,0.05337118843089959,0.88
Day 15,0.04562341969541663,0.05618450053815831,0.84
Day 16,0.04122808105829946,0.057819830223756516,0.76
Day 17,0.0476700947479111,0.061841868117995094,0.86
Day 18,0.0484291594426648,0.06198923081857046,0.86
Day 19,0.04795135849017311,0.059140641077606824,0.88
