Day,MSE_mu,Accuracy
Day 0,0.013397309084606124,0.9
Day 1,0.008289501426181121,0.84
Day 2,0.0044676625307704925,0.84
Day 3,0.003680715495375575,0.92
Day 4,0.002574265428294886,0.88
Day 5,0.002272940904680316,0.88
Day 6,0.001937051408735046,0.96
Day 7,0.0018553134874548082,0.92
Day 8,0.0017170845472543612,0.9
Day 9,0.0017217991314379933,1.0
Day 10,0.0013207977395479611,0.92
Day 11,0.0012774160379302707,0.86
Day 12,0.001150030355683284,0.96
Day 13,0.0010706818186245147,0.92
Day 14,0.0009969759172711217,0.96
Day 15,0.0009281080722318948,0.92
Day 16,0.0008668890308748592,0.98
Day 17,0.0008360819370345792,0.94
Day 18,0.0008102021186639049,0.98
Day 19,0.0008021635267705152,0.94
