Day,MSE_mu,Accuracy
Day 0,0.008912044567883087,0.92
Day 1,0.004002393737037368,0.82
Day 2,0.003177442958466109,0.88
Day 3,0.002822060635776068,0.98
Day 4,0.002520358895117999,0.96
Day 5,0.001970452375076707,0.98
Day 6,0.001999903386334284,0.86
Day 7,0.0015017167328030836,0.96
Day 8,0.0012559118819095647,0.94
Day 9,0.001116067168348764,0.98
Day 10,0.0009899734079298833,0.88
Day 11,0.0009480078336732738,0.98
Day 12,0.0009519868372583817,1.0
Day 13,0.0008637663054301304,0.96
Day 14,0.0008287351203695101,0.9
Day 15,0.0007695858701764127,0.96
Day 16,0.0007898167069761796,0.92
Day 17,0.0007476038728030397,0.92
Day 18,0.0006874640132036421,0.94
Day 19,0.0006457033989493154,0.94
