Day,MSE_mu,Accuracy
Day 0,0.008711274053858437,0.9
Day 1,0.005195746872007212,0.92
Day 2,0.0032735057065249318,1.0
Day 3,0.0027983949920956934,0.84
Day 4,0.0023117687101104336,0.86
Day 5,0.0020460603866860718,0.94
Day 6,0.0022033268154379006,0.94
Day 7,0.0020597416126949264,1.0
Day 8,0.0018148334800296396,0.96
Day 9,0.001753118143180133,0.88
Day 10,0.0016141150540580627,0.92
Day 11,0.0015358899723984384,0.88
Day 12,0.0014443164891041612,0.92
Day 13,0.0013831821084816268,0.94
Day 14,0.0011835405073345915,0.94
Day 15,0.0010922105807300768,0.92
Day 16,0.0009758879073579197,0.96
Day 17,0.0009695161238945307,0.9
Day 18,0.0009494866299203197,0.96
Day 19,0.0008825035859053676,0.98
