Day,MSE_mu,Accuracy
Day 0,0.00608897057639899,0.88
Day 1,0.005651351557847903,0.92
Day 2,0.00402275917863798,0.96
Day 3,0.002683269693345572,0.96
Day 4,0.0023959430812548325,0.92
Day 5,0.0021023843345234538,0.9
Day 6,0.0018590711142581848,1.0
Day 7,0.0015442813770621478,0.98
Day 8,0.0012568307147927341,0.9
Day 9,0.001033952016951049,0.92
Day 10,0.000963201628745308,0.9
Day 11,0.0009487844396058499,0.88
Day 12,0.0007886287911088381,0.94
Day 13,0.0007267676986383187,0.92
Day 14,0.0006772822323346701,1.0
Day 15,0.0006518555938337844,0.96
Day 16,0.0006537890621972363,0.98
Day 17,0.0006509225010800982,0.96
Day 18,0.0006308228481031123,0.98
Day 19,0.0006433650598725569,0.94
