Day,MSE_mu,Accuracy
Day 0,0.008184057738375737,0.94
Day 1,0.0038778274465065855,0.94
Day 2,0.0024392855232922396,0.94
Day 3,0.0012979000525527617,0.98
Day 4,0.0010368307037822648,0.9
Day 5,0.0011363941395345486,0.96
Day 6,0.0010373156768509356,0.92
Day 7,0.0010152513315178564,0.98
Day 8,0.0009013947472253584,0.9
Day 9,0.0008775013967736495,0.94
Day 10,0.000786927749576636,0.92
Day 11,0.0006653630692714131,0.98
Day 12,0.0006924569684105604,1.0
Day 13,0.0006483119565373544,0.92
Day 14,0.0006589941540688922,0.88
Day 15,0.0006373335834926334,0.94
Day 16,0.0005705883343341854,0.98
Day 17,0.0005267937777247311,0.9
Day 18,0.0005022559216128117,0.92
Day 19,0.0004887527948473518,0.92
