Day,MSE_mu,Accuracy
Day 0,0.009230936466735808,0.94
Day 1,0.007470547262714126,0.92
Day 2,0.00436235280900643,0.94
Day 3,0.0032665258247155673,0.98
Day 4,0.0025118857646825522,0.96
Day 5,0.0018475553545285127,0.92
Day 6,0.0015437770113434183,0.94
Day 7,0.001477986089342503,0.94
Day 8,0.0013368500470857904,0.94
Day 9,0.0011527029279819422,0.92
Day 10,0.000990366864364632,0.96
Day 11,0.0009336833851498502,0.96
Day 12,0.000830023048751795,0.98
Day 13,0.0008322152616324402,0.94
Day 14,0.0007412238438231743,0.94
Day 15,0.0007638212643156026,0.98
Day 16,0.0007633827705844525,0.88
Day 17,0.0007274632073371341,0.96
Day 18,0.0007040464595072231,0.96
Day 19,0.0006832068289083647,0.98
