Day,MSE_mu,Accuracy
Day 0,0.006723486993719388,0.88
Day 1,0.004326898870246982,0.94
Day 2,0.002875971657694917,0.9
Day 3,0.002374161920689441,0.92
Day 4,0.001986431892227767,0.94
Day 5,0.0016612674702671168,0.94
Day 6,0.001290232114916492,0.98
Day 7,0.001014156910301958,0.94
Day 8,0.0009531717229027742,0.92
Day 9,0.0009370401736516616,0.88
Day 10,0.0008959582051828338,0.96
Day 11,0.0008062092625026375,0.94
Day 12,0.0007379304165867714,0.92
Day 13,0.0006304844200204321,0.92
Day 14,0.000524074898405187,0.98
Day 15,0.0005308222492899701,0.92
Day 16,0.0004888982967855605,0.98
Day 17,0.0004604163690023049,0.98
Day 18,0.0003871856392603254,0.94
Day 19,0.000335353285868695,0.9
