Day,MSE_mu,Accuracy
Day 0,0.010765707740144284,0.94
Day 1,0.006488973304957264,0.96
Day 2,0.00477298990249173,0.82
Day 3,0.0029955565644614914,0.96
Day 4,0.0028687574617462116,0.92
Day 5,0.002248962157381871,0.94
Day 6,0.002030337548553436,0.94
Day 7,0.0017869595351880747,0.92
Day 8,0.0014444652178859216,0.96
Day 9,0.0012427032001519308,0.9
Day 10,0.0010597068660822475,0.9
Day 11,0.0009801491531497865,0.96
Day 12,0.0009020727006664952,0.88
Day 13,0.0008056504696044069,0.94
Day 14,0.0007561197293351943,0.98
Day 15,0.0006973793073075835,0.88
Day 16,0.0005804120410869814,0.96
Day 17,0.0006125864692450617,0.96
Day 18,0.0006104953317357198,0.94
Day 19,0.0005832459469248448,0.98
