Day,MSE_mu,Accuracy
Day 0,0.02049717765513933,0.8
Day 1,0.00939172065222251,0.86
Day 2,0.0061606682910725855,0.92
Day 3,0.004007603198986958,0.94
Day 4,0.0031860248750150573,0.92
Day 5,0.002306250014565228,0.94
Day 6,0.00212879977022066,0.94
Day 7,0.0016963454072825366,0.94
Day 8,0.001447144600952264,0.94
Day 9,0.0011961580865941504,0.94
Day 10,0.001048372881794964,1.0
Day 11,0.0009524783582987494,0.88
Day 12,0.000890408782948596,0.94
Day 13,0.0008001454505825747,0.86
Day 14,0.0007582945553247368,0.96
Day 15,0.000719912039695612,0.92
Day 16,0.0007144365345895753,0.92
Day 17,0.0008047550620806542,0.96
Day 18,0.0007632553140499889,0.96
Day 19,0.0007317163298728524,0.94
