Day,MSE_mu,Accuracy
Day 0,0.00849686093628668,0.84
Day 1,0.004310139177306229,0.98
Day 2,0.0025855667478074857,0.86
Day 3,0.0030141930060887455,0.9
Day 4,0.002331846191160383,0.96
Day 5,0.0019214088212122795,0.9
Day 6,0.0015435525113647766,0.86
Day 7,0.0014622509497506557,0.94
Day 8,0.001337286154462902,0.98
Day 9,0.0012253287559458525,1.0
Day 10,0.001108402266689608,0.96
Day 11,0.0009491431108289244,0.94
Day 12,0.0007693013658956696,0.92
Day 13,0.0007442027393463435,0.94
Day 14,0.0007437652524979342,0.98
Day 15,0.0007361794469546981,0.94
Day 16,0.0007139175461211918,0.96
Day 17,0.0006713459507523401,0.98
Day 18,0.0005753240258818114,0.86
Day 19,0.0005385753364332242,1.0
