Day,MSE_mu,Accuracy
Day 0,0.03967463037955706,0.94
Day 1,0.0316370900179707,0.84
Day 2,0.030807174273260945,0.9
Day 3,0.029694203898421173,0.9
Day 4,0.029744295057374588,0.92
Day 5,0.02878130127927991,0.98
Day 6,0.029298274212413253,0.96
Day 7,0.02865729517865268,0.96
Day 8,0.027448716487969888,0.94
Day 9,0.027385568866491558,0.94
Day 10,0.027708949545984695,0.96
Day 11,0.027589864368567835,0.94
Day 12,0.027740535327749175,0.92
Day 13,0.027573610497499575,0.94
Day 14,0.02761559315671475,0.94
Day 15,0.027481019721077696,0.98
Day 16,0.027046769772546133,0.96
Day 17,0.027175456962918725,0.94
Day 18,0.027635184427812386,0.98
Day 19,0.027463069071621056,0.88
