Day,RMSTE,RMSRE,Accuracy
Day 0,0.09783168070798316,0.12306793528874661,0.84
Day 1,0.10183395985074022,0.1227321687501492,0.88
Day 2,0.09981062112146899,0.11968864012585605,0.76
Day 3,0.09238466140639882,0.11527280329265086,0.74
Day 4,0.08964226478220537,0.10903024268394415,0.62
Day 5,0.07615560923042586,0.09445784351059221,0.78
Day 6,0.09498322305056868,0.10949395656489878,0.66
Day 7,0.07408363283499082,0.09397949809143179,0.8
Day 8,0.08698764212450232,0.10360438513471987,0.5
Day 9,0.09637674485237359,0.11248243403664511,0.66
Day 10,0.09412532339221481,0.10903875013108678,0.78
Day 11,0.07940748023034307,0.10015425043668746,0.88
Day 12,0.09087729681975787,0.10352210809004668,0.8
Day 13,0.07648805468627433,0.09263515603403269,0.8
Day 14,0.07596654536299668,0.09414684248388483,0.78
Day 15,0.0935728982056608,0.11523647188851992,0.76
Day 16,0.08158258747132265,0.09801912618087542,0.8
Day 17,0.09951701773014186,0.11037165353114467,0.78
Day 18,0.08897059116767196,0.10946418037989926,0.82
Day 19,0.09176787551619293,0.11846071435838085,0.76
