Day,RMSTE,RMSRE,Accuracy
Day 0,0.08960811959431288,0.10768718303040357,0.86
Day 1,0.08769300313667905,0.10546164245611299,0.74
Day 2,0.09834572859582771,0.11960129951882847,0.72
Day 3,0.09299318541281568,0.11706093316115852,0.72
Day 4,0.08200562623092209,0.10082458286702324,0.9
Day 5,0.09011853085029368,0.11020174281353104,0.78
Day 6,0.0802131052188674,0.09664164271405552,0.92
Day 7,0.08647944314655087,0.1095568800128551,0.82
Day 8,0.09428019365082434,0.11696568153981118,0.92
Day 9,0.09451844473719363,0.11445860856213129,0.76
Day 10,0.09365843650102464,0.11176884706771865,0.78
Day 11,0.0782160783706913,0.08980710504969325,0.84
Day 12,0.08116417919314418,0.09788299371052804,0.8
Day 13,0.08013836443474644,0.09602686653783264,0.86
Day 14,0.08273666798791977,0.10266424180482649,0.64
Day 15,0.09975395701087722,0.12292779954503728,0.68
Day 16,0.07514050970984086,0.10121160826327666,0.88
Day 17,0.08854314963644938,0.10623475002379042,0.86
Day 18,0.0947375863686503,0.11448762840901462,0.84
Day 19,0.09538896786210806,0.11855991463623523,0.7
