Day,RMSTE,RMSRE,Accuracy
Day 0,0.08766911504171014,0.11108656869855658,0.96
Day 1,0.0770227087300855,0.09502069503877952,0.8
Day 2,0.09111703202388467,0.11268654504435553,0.84
Day 3,0.09350061194680616,0.11713754835075149,0.82
Day 4,0.08156242000871086,0.10479097189486812,0.64
Day 5,0.07412831894870602,0.09562139111455666,0.84
Day 6,0.09509727059546981,0.11795152405296219,0.62
Day 7,0.0869608747711521,0.10526634340833006,0.68
Day 8,0.07994842655194925,0.1010453662821123,0.58
Day 9,0.09806866992656078,0.12363414051535698,0.76
Day 10,0.10166952587426004,0.12628553869950157,0.86
Day 11,0.0992009196456791,0.11505677574644094,0.86
Day 12,0.09757391116551345,0.11853986156456817,0.68
Day 13,0.09174099359430306,0.11771626176872124,0.7
Day 14,0.08096558979711983,0.10536397737309669,0.9
Day 15,0.09327273732641027,0.1208972121374175,0.86
Day 16,0.0984724322969386,0.11837872761368662,0.92
Day 17,0.09336377349926049,0.1119157864330173,0.88
Day 18,0.08280306099911441,0.11157418105663243,0.6
Day 19,0.0966395909259784,0.11976457122608082,0.62
