Day,RMSTE,RMSRE,Accuracy
Day 0,0.0881150932575226,0.10522684149531494,0.68
Day 1,0.08006472930975543,0.10347041828753335,0.94
Day 2,0.08079759396297634,0.1013702456981435,0.84
Day 3,0.07852312209367453,0.09313578153766607,0.88
Day 4,0.08004171213307033,0.09930709225846045,0.78
Day 5,0.09248075631237762,0.10956734770190439,0.76
Day 6,0.09831061742180303,0.1161846605639014,0.8
Day 7,0.08264059244894573,0.09808786362143918,0.82
Day 8,0.07849957660125591,0.09779521557840208,0.74
Day 9,0.06552097964288967,0.08384567244406503,0.74
Day 10,0.09435608701839587,0.11385178616423731,0.66
Day 11,0.08779486869615678,0.10963731656539627,0.82
Day 12,0.07759800643384004,0.09370964613540857,0.94
Day 13,0.08743477467276832,0.10945653842487797,0.92
Day 14,0.07724213481387494,0.09468952507002093,0.72
Day 15,0.08479361638231449,0.10206763522634206,0.78
Day 16,0.0817994864160412,0.10100371056782916,0.84
Day 17,0.08558256982512566,0.10200282562180363,0.82
Day 18,0.08488611245091576,0.10923342289086735,0.78
Day 19,0.07117640434773467,0.09550325006877156,0.76
