Day,RMSTE,RMSRE,Accuracy
Day 0,0.0736007760630898,0.09522756424848744,0.82
Day 1,0.09359775477883542,0.11301895522391468,0.84
Day 2,0.09362053709803535,0.11847428618094023,0.86
Day 3,0.0798760869974101,0.10129294685614285,0.7
Day 4,0.08871392079190783,0.1072957565426317,0.76
Day 5,0.09986287286580615,0.11937380756327522,0.74
Day 6,0.09279746662432448,0.1209773899705109,0.76
Day 7,0.08100848004272809,0.1059117690818028,0.78
Day 8,0.07817701222743384,0.09609122937093806,0.68
Day 9,0.08531128815950925,0.10696813254528047,0.74
Day 10,0.09246887871343876,0.11152004852852554,0.86
Day 11,0.08098085642674056,0.10066459500429516,0.9
Day 12,0.08148427069928671,0.09813897317452722,0.78
Day 13,0.08519342889799363,0.1109281606557057,0.82
Day 14,0.09299067922713129,0.11539528357460273,0.6
Day 15,0.08185873516489993,0.10926206152301168,0.9
Day 16,0.08654145294084241,0.10650685070774465,0.98
Day 17,0.0831829012798895,0.10391356219249079,0.68
Day 18,0.09298678438211336,0.11291401358774306,0.76
Day 19,0.07542157268754397,0.09651657059736098,0.74
