Day,RMSTE,RMSRE,Accuracy
Day 0,0.09741341222215386,0.11666386445388394,0.74
Day 1,0.0940232638517637,0.11081137392838863,0.9
Day 2,0.07499291823145404,0.0965975634481788,0.8
Day 3,0.08946116435323295,0.11199584229613686,0.76
Day 4,0.09030805256383652,0.1050805441666075,0.78
Day 5,0.08087769669751242,0.09841231905742068,0.86
Day 6,0.09541599126980535,0.10883824857957997,0.68
Day 7,0.08706056930099781,0.10524365813882612,0.86
Day 8,0.07856796904278825,0.09664427303123059,0.6
Day 9,0.09365874555276614,0.11195312734257172,0.74
Day 10,0.08849734841916926,0.11167236149426002,0.92
Day 11,0.10707545746471987,0.12950601681783763,0.74
Day 12,0.08900561241020195,0.10457258220934491,0.92
Day 13,0.07349929957618752,0.09514628755996353,0.84
Day 14,0.08469905328750726,0.10438998982029289,0.92
Day 15,0.09433201511934326,0.11789148445088696,0.84
Day 16,0.09588330338715911,0.1135528656649858,0.84
Day 17,0.08924473865633724,0.10980950440223121,0.72
Day 18,0.09783984322200016,0.11450176916110254,0.9
Day 19,0.07673722550570675,0.0918844399539733,0.64
