Day,RMSTE,RMSRE,Accuracy
Day 0,0.1000146734734072,0.11913749494877941,0.9
Day 1,0.08011313106033964,0.0978103167206275,0.9
Day 2,0.06817836904817226,0.0825401444222062,0.88
Day 3,0.062401794812341864,0.07688859544448776,0.82
Day 4,0.055076114328820924,0.0692597619214164,0.92
Day 5,0.0724087969838169,0.0928975503716036,0.84
Day 6,0.06338587960339018,0.07620829464917094,0.9
Day 7,0.0612194810813756,0.07862734509627098,0.82
Day 8,0.049821333702376576,0.06435852598389426,0.98
Day 9,0.05485883064810539,0.06733845433852294,0.92
Day 10,0.043995273348650464,0.055151297543470576,0.94
Day 11,0.048095804790301074,0.06048990125996801,0.96
Day 12,0.04921573289759119,0.06241643043713459,0.92
Day 13,0.041935992783460205,0.052338185274543585,0.98
Day 14,0.04103113506339765,0.052147628981491397,0.96
Day 15,0.04139055050257076,0.051129572975175515,0.96
Day 16,0.04438794138261422,0.055203754453564666,0.88
Day 17,0.03363357169070697,0.042177148249399575,0.94
Day 18,0.03555310803430676,0.04756132311683839,0.96
Day 19,0.03428390321079351,0.04156265940639153,0.98
