Day,RMSTE,RMSRE,Accuracy
Day 0,0,0,0.86
Day 1,0,0,0.76
Day 2,0,0,0.76
Day 3,0,0,0.54
Day 4,0,0,0.8
Day 5,0,0,0.58
Day 6,0,0,0.82
Day 7,0,0,0.78
Day 8,0,0,0.76
Day 9,0,0,0.58
Day 10,0,0,0.64
Day 11,0,0,0.76
Day 12,0,0,0.78
Day 13,0,0,0.64
Day 14,0,0,0.78
Day 15,0,0,0.74
Day 16,0,0,0.86
Day 17,0,0,0.8
Day 18,0,0,0.66
Day 19,0,0,0.82
