Day,RMSTE,RMSRE,Accuracy
Day 0,0.07369706964793928,0.0938718212736036,0.76
Day 1,0.058168900686592175,0.07276988609080408,0.86
Day 2,0.06681951646481575,0.08503474857698162,0.84
Day 3,0.0818639263539281,0.09728702528658446,0.74
Day 4,0.07911222272334223,0.09436761577431324,0.68
Day 5,0.0630224631887683,0.08098948261699201,0.7
Day 6,0.0743937828069873,0.088497986339534,0.7
Day 7,0.08225805239726278,0.09730537991191537,0.8
Day 8,0.07467532209736198,0.08776821301740326,0.78
Day 9,0.0738098516105903,0.08845455742795066,0.7
Day 10,0.07098280027363021,0.08804227682611852,0.76
Day 11,0.06129065820677079,0.07519144459782996,0.78
Day 12,0.07075263605269659,0.0909145650360836,0.82
Day 13,0.06920264610363003,0.08425835461191654,0.76
Day 14,0.05723575794413192,0.07221122260588599,0.68
Day 15,0.06441651214700198,0.07992001461068224,0.68
Day 16,0.06619345155039186,0.0843375658141256,0.78
Day 17,0.06829608326376144,0.08290585235472962,0.94
Day 18,0.066062121689846,0.08069726546954609,0.8
Day 19,0.07387248413501409,0.0932309238698475,0.78
