Day,RMSTE,RMSRE,Accuracy
Day 0,0.08818970355479079,0.111278057475167,0.72
Day 1,0.07104318467134435,0.0872072127643575,0.72
Day 2,0.08328976832829763,0.10575446824909153,0.72
Day 3,0.08942613772827862,0.11660933026126362,0.8
Day 4,0.09330603317407275,0.11234320694434233,0.76
Day 5,0.07656462863730423,0.09736227934538742,0.76
Day 6,0.08344001064110061,0.10659440242023129,0.54
Day 7,0.08937139757301155,0.1092252744890377,0.86
Day 8,0.0917214619144518,0.10814426279604375,0.64
Day 9,0.0746113013883676,0.09712031651900863,0.78
Day 10,0.07385449545826005,0.08495486794184633,0.84
Day 11,0.08809147787888373,0.10503918928845236,0.84
Day 12,0.0681623368964528,0.08237831064052867,0.74
Day 13,0.07662257162861881,0.09874265105477173,0.72
Day 14,0.07773808972669279,0.09785530037455323,0.66
Day 15,0.06785426549583279,0.07934929784163645,0.76
Day 16,0.07617921658517572,0.09119658421855523,0.86
Day 17,0.06948708133449476,0.08608835509044772,0.66
Day 18,0.07037204191388771,0.08401491914497407,0.64
Day 19,0.06996378487350532,0.08242822163093431,0.78
