Day,RMSTE,RMSRE,Accuracy
Day 0,0.08183519443847136,0.09789603236982503,0.8
Day 1,0.06270123307914358,0.08377320174080219,0.84
Day 2,0.0732812092674053,0.08917001921283392,0.7
Day 3,0.0685692453318346,0.08761907976812527,0.72
Day 4,0.06950419051648841,0.08507162463887247,0.78
Day 5,0.06115673660082902,0.07516687892472419,0.86
Day 6,0.06400788139372778,0.0822700443990337,0.76
Day 7,0.08202599969129215,0.10403741059495003,0.76
Day 8,0.06949667786281039,0.08828911097529442,0.68
Day 9,0.07284727424452286,0.09358260586828546,0.86
Day 10,0.07615664957779966,0.09552915635900215,0.78
Day 11,0.06816399211634003,0.08918662523922963,0.72
Day 12,0.06585315374346186,0.08402613506223927,0.8
Day 13,0.07273492108307891,0.09184356542112385,0.64
Day 14,0.06938391440104053,0.08686591183992738,0.64
Day 15,0.05416245332118407,0.0729304564774306,0.74
Day 16,0.06060308112961681,0.07731460118706907,0.72
Day 17,0.06324563054630547,0.0796498467137591,0.76
Day 18,0.07311929801398435,0.09147532029032776,0.68
Day 19,0.06581401231362329,0.08396253101682281,0.72
