Day,RMSTE,RMSRE,Accuracy
Day 0,0.07704990233111629,0.09986928328261502,0.66
Day 1,0.08770801116523964,0.11103699565480236,0.68
Day 2,0.09151335596012151,0.11643258415446428,0.72
Day 3,0.07463282074145731,0.09666221063512744,0.7
Day 4,0.08807837819792252,0.12075650799283756,0.68
Day 5,0.09171821667231117,0.11001529853646112,0.6
Day 6,0.08455286927629206,0.11314595442564125,0.72
Day 7,0.08200179499985677,0.10973490335011137,0.68
Day 8,0.076186057436376,0.10350269053118485,0.76
Day 9,0.08506213933444105,0.10409910056430001,0.74
Day 10,0.09994555436047543,0.12296746602957925,0.68
Day 11,0.07872664385780917,0.09824902004819867,0.74
Day 12,0.0759485267064516,0.10234921496338892,0.66
Day 13,0.0712114534671701,0.09200502225913185,0.74
Day 14,0.08047983913021037,0.10274817745987123,0.78
Day 15,0.0820638751329063,0.10042422742717245,0.74
Day 16,0.07882223134108125,0.1020045862422897,0.72
Day 17,0.09538158316120281,0.1189874237699695,0.66
Day 18,0.08300154972826015,0.0996119982375873,0.76
Day 19,0.07407818974126468,0.08708035778278927,0.66
