Day,RMSTE,RMSRE,Accuracy
Day 0,0.09137932375277845,0.11158898541063657,0.66
Day 1,0.07670136894260841,0.09190303740560478,0.68
Day 2,0.07326273532525161,0.08811670621853414,0.8
Day 3,0.07569565663229182,0.09369921045204645,0.7
Day 4,0.07055122775903687,0.08825576488593018,0.72
Day 5,0.06914582072254184,0.0845391381689191,0.74
Day 6,0.0744643536274125,0.09319830838657676,0.64
Day 7,0.07306410747297236,0.08425888354796032,0.78
Day 8,0.07859815763207437,0.09448238624631143,0.78
Day 9,0.06753982004100206,0.08478188153302814,0.78
Day 10,0.07057457991605832,0.08759448875703643,0.8
Day 11,0.07635719884371853,0.08970374018149353,0.8
Day 12,0.08146996195945917,0.10072203805324378,0.72
Day 13,0.07805827332646462,0.09559264840448854,0.84
Day 14,0.06618150725203949,0.07979103609295264,0.92
Day 15,0.060413347512743375,0.07179374870966015,0.8
Day 16,0.0690502397020639,0.0881715131175222,0.74
Day 17,0.0701887821938889,0.0854905092654925,0.76
Day 18,0.06753749763076071,0.08154557346148887,0.74
Day 19,0.07831291283752105,0.09255263067174997,0.72
