Day,RMSTE,RMSRE,Accuracy
Day 0,0.09151030356564936,0.11258357263615415,0.68
Day 1,0.08908518671076317,0.11134799515905583,0.7
Day 2,0.07706862358947295,0.09715583714061264,0.76
Day 3,0.0951980431483612,0.11911627838061677,0.8
Day 4,0.08208625352801796,0.10279798801884595,0.78
Day 5,0.08699436298065114,0.10990148292744198,0.78
Day 6,0.07416790715087167,0.08906607564258874,0.88
Day 7,0.07317346511949295,0.08790247720001833,0.82
Day 8,0.08313950196302843,0.09912471793572347,0.7
Day 9,0.10068167049242681,0.11895773928359936,0.76
Day 10,0.08756821331800883,0.10551883235158402,0.72
Day 11,0.10140389373805399,0.11881633619494997,0.7
Day 12,0.08223914475565301,0.10379923609342799,0.52
Day 13,0.08509318507650578,0.10545118474134893,0.62
Day 14,0.09369730710284842,0.11473259608307201,0.7
Day 15,0.07788011778863127,0.10164122418004524,0.78
Day 16,0.07486674773026826,0.09538421807462136,0.68
Day 17,0.08903657933959411,0.11145804959420305,0.8
Day 18,0.07234989979755788,0.09430764982165137,0.84
Day 19,0.08486093554976984,0.10143005160147313,0.84
