Day,RMSTE,RMSRE,Accuracy
Day 0,0.09565210351348508,0.11525575901126836,0.86
Day 1,0.06923612788609754,0.08968976082631928,0.82
Day 2,0.07652433132759813,0.10020801157268484,0.72
Day 3,0.08368345013283646,0.10252106746809055,0.68
Day 4,0.08978106634594007,0.11340489333127822,0.84
Day 5,0.07717987101322155,0.09589329850368353,0.66
Day 6,0.06899625904560133,0.09155993188820118,0.76
Day 7,0.07670621623967479,0.09463499815685382,0.78
Day 8,0.08400509655648232,0.11071690566736164,0.72
Day 9,0.08902834013521779,0.1143631100750282,0.72
Day 10,0.08926228339621092,0.10776249936643421,0.82
Day 11,0.08106592733801546,0.10461336378337256,0.72
Day 12,0.09137440878398305,0.11623150947394864,0.8
Day 13,0.07546352317582872,0.09417487735862208,0.76
Day 14,0.07572278889804053,0.09262896667567456,0.86
Day 15,0.08334838081923952,0.1055428623049747,0.78
Day 16,0.08066969092797636,0.09894428584925814,0.84
Day 17,0.08576162519926403,0.10071406467973015,0.8
Day 18,0.084540666137936,0.10611864250656246,0.6
Day 19,0.08602964746144892,0.1113862946707946,0.84
