Day,RMSTE,RMSRE,Accuracy
Day 0,0.10058058783613807,0.12487641576811477,0.92
Day 1,0.07538883159578871,0.0979258245967949,0.86
Day 2,0.0844212046447625,0.10908610000899363,0.76
Day 3,0.07720791637081043,0.09860333917616358,0.76
Day 4,0.08241278293479078,0.10046521412019326,0.8
Day 5,0.07154493056178671,0.09122842243757881,0.76
Day 6,0.08461839631337853,0.10960947543856221,0.84
Day 7,0.10517712745276232,0.1355375641571899,0.66
Day 8,0.0895976948234622,0.11560128184266666,0.8
Day 9,0.08918199692685287,0.11145266567606624,0.82
Day 10,0.09316086079234623,0.11843732964177096,0.86
Day 11,0.08676771807288965,0.10911682158891614,0.8
Day 12,0.07790736449713301,0.09868174380398123,0.8
Day 13,0.086948265346567,0.11130778131742812,0.88
Day 14,0.07932288652743344,0.10317991081450952,0.78
Day 15,0.07471214183718673,0.09786192298094012,0.74
Day 16,0.08531389354006971,0.1048880244975847,0.74
Day 17,0.07952050025412558,0.09923916934834168,0.82
Day 18,0.08591083452066271,0.10526204233480142,0.82
Day 19,0.080891843119265,0.10556466180128739,0.72
