Day,RMSTE,RMSRE,Accuracy
Day 0,0.0745861257253226,0.10045234335918114,0.82
Day 1,0.08282081999732094,0.10404661987812613,0.9
Day 2,0.10277310849110152,0.12702807437726601,0.8
Day 3,0.08001752032807907,0.10171763837086975,0.84
Day 4,0.10521536012930915,0.12511101270024386,0.86
Day 5,0.08956050165009379,0.11531435108351425,0.74
Day 6,0.09318164657359597,0.11778630563147852,0.7
Day 7,0.0830451192214757,0.11046257530086757,0.66
Day 8,0.08299220029337757,0.10966985817174521,0.82
Day 9,0.10294725999621332,0.12513911783018375,0.92
Day 10,0.10137759713229494,0.12523527221804454,0.78
Day 11,0.07751444647947664,0.09880307941275912,0.86
Day 12,0.0885981607934604,0.10691005803614727,0.8
Day 13,0.08217864975777843,0.10532202064915953,0.82
Day 14,0.08326243737771119,0.10949523820700958,0.74
Day 15,0.09675039127415723,0.11635894803449173,0.86
Day 16,0.08433111437938523,0.10715285006195645,0.68
Day 17,0.0902624802500632,0.11640766995934006,0.84
Day 18,0.09953713133113427,0.1221113033973169,0.86
Day 19,0.09585557085208217,0.12005931550937458,0.82
