Day,RMSTE,RMSRE,Accuracy
Day 0,0.07900852358498239,0.10230684831398687,0.7
Day 1,0.09202388320936776,0.1182517781689474,0.82
Day 2,0.09357509783002577,0.11853793527374176,0.84
Day 3,0.08205957010650895,0.10114765472385995,0.78
Day 4,0.0904236437010194,0.11292678845752145,0.82
Day 5,0.0911392456596042,0.1110182475400911,0.76
Day 6,0.08672278173811951,0.11109422776912345,0.76
Day 7,0.0921618674364552,0.11333458662071871,0.72
Day 8,0.09821226264682584,0.11352549373148255,0.82
Day 9,0.09221530055689271,0.11426300005933718,0.8
Day 10,0.07996902525311683,0.10005123335456532,0.8
Day 11,0.08448443651131196,0.10695801980006084,0.8
Day 12,0.08861880205383692,0.11675992982285593,0.84
Day 13,0.09591407559024862,0.11414980145570584,0.78
Day 14,0.09636064330825307,0.11903873401199565,0.68
Day 15,0.08175514776165403,0.10069819879760508,0.78
Day 16,0.0819176801170411,0.10087946923683686,0.7
Day 17,0.08257694639786094,0.10459096451956597,0.84
Day 18,0.09090098603454534,0.11491864507187084,0.76
Day 19,0.08547738333414866,0.10805165679526077,0.84
