Day,RMSTE,RMSRE,Accuracy
Day 0,0.0864120928150504,0.10616431504779696,0.66
Day 1,0.08421623827068256,0.10675604506124058,0.88
Day 2,0.08145648467922534,0.10198748569898035,0.76
Day 3,0.07598363750837503,0.0879159985402823,0.72
Day 4,0.0921693586666998,0.11392593667651016,0.72
Day 5,0.08318675410736744,0.10483997292119758,0.84
Day 6,0.07208047824281556,0.08768434174808548,0.76
Day 7,0.08424763203961519,0.10437949957851067,0.76
Day 8,0.07730313834446387,0.09553961396716777,0.82
Day 9,0.07918314579526173,0.09519644306862779,0.8
Day 10,0.08053133522575925,0.09934089264520243,0.74
Day 11,0.08218537540368992,0.10055938269950744,0.72
Day 12,0.08437261994185025,0.09985564896102679,0.74
Day 13,0.0843207443412616,0.10418850584796613,0.84
Day 14,0.075059632102603,0.09616491680895654,0.78
Day 15,0.07136718259915346,0.08932970618140097,0.86
Day 16,0.08778486576345684,0.10679107173638828,0.82
Day 17,0.07773554988917701,0.09488224594985183,0.64
Day 18,0.08566348056639395,0.10396525420446236,0.68
Day 19,0.09593399777722522,0.11764317452359178,0.78
