Day,RMSTE,RMSRE,Accuracy
Day 0,0.08621765121131843,0.1075123729929537,0.78
Day 1,0.08486951670135447,0.10520580756336638,0.8
Day 2,0.09200514607190974,0.11078998999526464,0.74
Day 3,0.07873083870591867,0.09655438186554226,0.7
Day 4,0.08770920514394309,0.1041350480625804,0.86
Day 5,0.07082882464087378,0.09410950494729994,0.88
Day 6,0.09637896353103052,0.1194591839770378,0.8
Day 7,0.0754095988477361,0.09758549697435064,0.7
Day 8,0.0907636148999709,0.1103391412725724,0.62
Day 9,0.08540275387487972,0.09929295196093071,0.78
Day 10,0.08088762493471281,0.10052179086900392,0.76
Day 11,0.08024834008343903,0.10634170040508026,0.76
Day 12,0.09000789996871418,0.11358774104427832,0.66
Day 13,0.07487618596877837,0.09311795184963563,0.74
Day 14,0.0791936938682361,0.10172895429471583,0.82
Day 15,0.09212125983182841,0.11142025268598958,0.68
Day 16,0.08779902307961894,0.10839744499749202,0.88
Day 17,0.08722083705625053,0.10828024532154877,0.72
Day 18,0.08913677163479408,0.11078964232491016,0.94
Day 19,0.07651122434144249,0.09788922153967565,0.76
