Day,RMSTE,RMSRE,Accuracy
Day 0,0.09044009121591134,0.11122264567772587,0.86
Day 1,0.09623925536118642,0.11348216138499229,0.7
Day 2,0.08826357792360874,0.11079654013665734,0.68
Day 3,0.09126073202085794,0.1140325064243969,0.82
Day 4,0.08435470596312539,0.1033749519310277,0.88
Day 5,0.0931412506390435,0.11472095267186626,0.72
Day 6,0.09816269363901003,0.11951511368642198,0.8
Day 7,0.07247071679623446,0.09181994315305655,0.72
Day 8,0.09606683796532084,0.11960145467149012,0.74
Day 9,0.10740866866469159,0.1277716608554261,0.88
Day 10,0.09714028070549705,0.12199660628874658,0.78
Day 11,0.09467773349246768,0.11938253999245384,0.72
Day 12,0.09839884949993571,0.12040010673521478,0.78
Day 13,0.09032422371318516,0.11567183431052387,0.82
Day 14,0.09113380968796354,0.11255088817928591,0.78
Day 15,0.09436943108979505,0.11001155383366922,0.76
Day 16,0.07901216336602135,0.09716243696837873,0.84
Day 17,0.08792701191309919,0.11199610430647022,0.76
Day 18,0.08654430638259449,0.10675563558858629,0.72
Day 19,0.11367958182816108,0.1380847121139897,0.76
