Day,RMSTE,RMSRE,Accuracy
Day 0,0.07411046452570542,0.088375560217011,0.82
Day 1,0.088915561384017,0.10974462219699928,0.82
Day 2,0.08533358024942897,0.1012425691334363,0.82
Day 3,0.08337394828688233,0.10010326857953693,0.74
Day 4,0.07617623518943022,0.0976724197504551,0.9
Day 5,0.08303057396205489,0.10226090449924888,0.64
Day 6,0.07031585347368859,0.08721618890929338,0.86
Day 7,0.0778794643809849,0.09535257176414945,0.58
Day 8,0.07225487680043445,0.08989160317076808,0.76
Day 9,0.07886371972515613,0.09948957828398136,0.78
Day 10,0.09650884868725765,0.11552811466873021,0.82
Day 11,0.07533066594090994,0.09047925542366568,0.64
Day 12,0.08015978984412928,0.0967801296487241,0.78
Day 13,0.07964981715426006,0.0985278235490827,0.78
Day 14,0.06506336785306403,0.08474048270347556,0.86
Day 15,0.08791983690334619,0.10160913639400695,0.9
Day 16,0.07434871301333043,0.09396584270750563,0.78
Day 17,0.07913938927714141,0.09191147090138219,0.76
Day 18,0.06504792017835614,0.0824742810203124,0.86
Day 19,0.08258586356533086,0.09810885220025886,0.74
