Day,RMSTE,RMSRE,Accuracy
Day 0,0.09326242077429114,0.11445708833032289,0.68
Day 1,0.06474789636895588,0.08014139073266445,0.8
Day 2,0.07964344047654837,0.10294915854107345,0.8
Day 3,0.07322928319214538,0.09411696754219857,0.86
Day 4,0.09149824699410695,0.10753414767489329,0.76
Day 5,0.08379507755454878,0.10256463940429186,0.8
Day 6,0.09012777449333552,0.1101221536168319,0.84
Day 7,0.08613227346983139,0.10649706254815795,0.76
Day 8,0.07198508947360525,0.0900632198275667,0.84
Day 9,0.07998788933962847,0.10217812476658537,0.84
Day 10,0.08164053912400591,0.10113008460202345,0.8
Day 11,0.07235124548707839,0.0864382574867767,0.68
Day 12,0.06972388391572862,0.09065724987467687,0.8
Day 13,0.088805392879036,0.10671469971995644,0.7
Day 14,0.08917643930698901,0.11134275642691281,0.72
Day 15,0.0852636394883363,0.10326420720033168,0.82
Day 16,0.08445665626069415,0.10344963666267509,0.76
Day 17,0.08871287878739445,0.10461686510633601,0.72
Day 18,0.07097343046392292,0.09320513148948026,0.78
Day 19,0.08584629338503491,0.1115414434411455,0.7
