Day,RMSTE,RMSRE,Accuracy
Day 0,0.0689772863776946,0.09057453461266689,0.8
Day 1,0.08243073719730604,0.10252970367935707,0.72
Day 2,0.08654350792463443,0.11306207239903082,0.74
Day 3,0.08335413018496506,0.10890910723852677,0.88
Day 4,0.06853868052679024,0.09189833742009527,0.8
Day 5,0.0786890014234276,0.10159828176361492,0.68
Day 6,0.08402857117707023,0.1033967551428604,0.86
Day 7,0.07673404655402376,0.10241734294440713,0.88
Day 8,0.07667639363715355,0.09859700033288131,0.76
Day 9,0.08865988331275411,0.10892137395513254,0.76
Day 10,0.0855007562162377,0.11177219216343807,0.84
Day 11,0.07956159317285554,0.10636042749791472,0.82
Day 12,0.09334558534244143,0.1158415991083015,0.72
Day 13,0.09837919488147512,0.1223529819140865,0.86
Day 14,0.0660033184011948,0.08387700094980473,0.7
Day 15,0.08017366964397407,0.10019118093825323,0.84
Day 16,0.08442148713195216,0.10826160968036384,0.8
Day 17,0.08757160617961736,0.11347152555300255,0.74
Day 18,0.10210641731513802,0.12447229822292512,0.88
Day 19,0.06916136443849975,0.09217941502114603,0.76
