Day,RMSTE,RMSRE,Accuracy
Day 0,0.08324402347962885,0.10128067047033246,0.76
Day 1,0.0945708849320481,0.11363033712584196,0.78
Day 2,0.0794896483053553,0.09636011472250249,0.76
Day 3,0.10509226542203012,0.12381506592230013,0.86
Day 4,0.08708832840910863,0.10693626451618342,0.7
Day 5,0.09158298536111649,0.1084143718421984,0.8
Day 6,0.08696120714730722,0.10747059274557408,0.68
Day 7,0.07603085058112745,0.09537280360959959,0.86
Day 8,0.09018974016144587,0.10615359395037861,0.88
Day 9,0.08796165445796694,0.10549242553994201,0.88
Day 10,0.09441283396712065,0.1140113636545865,0.8
Day 11,0.09765741309839371,0.11779937246016237,0.72
Day 12,0.07836641301067872,0.09687221668782758,0.8
Day 13,0.08068832011291718,0.09846788498771591,0.78
Day 14,0.07803467087416796,0.0973227470490608,0.72
Day 15,0.09188264721285373,0.1108364218795832,0.94
Day 16,0.09217834071965657,0.11482969740643724,0.78
Day 17,0.08116960660516703,0.09998017711540973,0.94
Day 18,0.0830855317943027,0.10020835594770815,0.82
Day 19,0.06183135515035421,0.07940158432008748,0.84
