Day,RMSTE,RMSRE,Accuracy
Day 0,0.08487817025603189,0.10410400964204916,0.9
Day 1,0.08647280916921841,0.10867547934160422,0.78
Day 2,0.08873939648539152,0.11294239897660073,0.74
Day 3,0.08048178625252823,0.10358798442118675,0.76
Day 4,0.08616293189421305,0.10687576670108602,0.8
Day 5,0.09511224096740717,0.12218159158698026,0.82
Day 6,0.08275156690395027,0.10234904022186514,0.8
Day 7,0.09212855625594973,0.11021927446060553,0.9
Day 8,0.07386463105909358,0.09193434025535488,0.82
Day 9,0.07975269412777089,0.0983270137576265,0.84
Day 10,0.08315352738756464,0.10017603954452514,0.82
Day 11,0.07450635634776327,0.09424617246921276,0.78
Day 12,0.0923525736307062,0.11601545309402887,0.74
Day 13,0.0772313017698903,0.10062098180297267,0.8
Day 14,0.07827965434746445,0.0965173286769224,0.76
Day 15,0.07780022484069866,0.09376960725386661,0.84
Day 16,0.08235783686514984,0.0983999339464389,0.82
Day 17,0.07934512417006812,0.10188093827631291,0.78
Day 18,0.08891591610041909,0.11132630485827402,0.74
Day 19,0.09458009714107676,0.11602558744199623,0.9
