Day,RMSTE,RMSRE,Accuracy
Day 0,0.08482544524559804,0.10215763773482875,0.78
Day 1,0.0792539209407363,0.10266852290398337,0.74
Day 2,0.09525238934421446,0.11310419718652033,0.76
Day 3,0.0839585491244422,0.10328313991283194,0.8
Day 4,0.08348953186076727,0.10879146733745161,0.88
Day 5,0.08674467784019518,0.11216480828046568,0.74
Day 6,0.09239463178571299,0.11242321240441439,0.8
Day 7,0.08548313913937707,0.10382767186575746,0.8
Day 8,0.08896987653544126,0.11156990531159419,0.76
Day 9,0.09251380461935312,0.1116138541304163,0.82
Day 10,0.07320592239052365,0.10013689446848949,0.86
Day 11,0.10034967668965271,0.12454066953074426,0.78
Day 12,0.07853126318140746,0.09416294038961283,0.6
Day 13,0.09163419112732668,0.11337316702726923,0.84
Day 14,0.08714535529677471,0.10839644531106025,0.8
Day 15,0.08434444797393377,0.11061059941916482,0.66
Day 16,0.07958028885962982,0.1034089583534064,0.72
Day 17,0.08735787608516858,0.11003292705488303,0.74
Day 18,0.08419276484796305,0.10589843657408496,0.6
Day 19,0.09244462009667045,0.10908327869216393,0.82
