Day,RMSTE,RMSRE,Accuracy
Day 0,0.0927327822662244,0.11061861342392376,0.84
Day 1,0.1083052691384811,0.13139876809081438,0.84
Day 2,0.08119098184251766,0.1017172073999131,0.8
Day 3,0.0801175803839756,0.10634984336934507,0.78
Day 4,0.07751098317823019,0.09966237040784827,0.8
Day 5,0.08728575633992913,0.11195452189636791,0.84
Day 6,0.087382912307248,0.11265140874000489,0.84
Day 7,0.0872262362614092,0.11033653848660263,0.78
Day 8,0.10662220635454472,0.127332847849108,0.88
Day 9,0.1103131651150224,0.1295300182535705,0.9
Day 10,0.0794659276266917,0.09495804566676605,0.8
Day 11,0.09805254890843494,0.11556475440156141,0.86
Day 12,0.08745673518708147,0.10707966414156773,0.86
Day 13,0.10795278944153068,0.13254949846931632,0.78
Day 14,0.10524607010057739,0.13024628959620782,0.86
Day 15,0.09641558084588485,0.11844341618936474,0.88
Day 16,0.0901026388235466,0.1145115427417145,0.72
Day 17,0.08016986083345129,0.10313718179310866,0.88
Day 18,0.0855716568543383,0.11260418923411329,0.86
Day 19,0.08661573523662013,0.10602041070746854,0.8
