Day,RMSTE,RMSRE,Accuracy
Day 0,0.07281945792698533,0.09548583916965692,0.78
Day 1,0.09896551289042221,0.12967155039391134,0.76
Day 2,0.08838011174939277,0.11073207177374324,0.62
Day 3,0.09926112520903649,0.12745080189547725,0.74
Day 4,0.07920104012415385,0.09907258216119978,0.74
Day 5,0.0856411850886444,0.11484615449076076,0.82
Day 6,0.08689705812013082,0.11303149544348397,0.84
Day 7,0.08107617599921803,0.10253566198809343,0.72
Day 8,0.09861858979042726,0.131867719305399,0.64
Day 9,0.08690803382563667,0.11395932402883073,0.76
Day 10,0.08716556987243347,0.10665541267040876,0.68
Day 11,0.10000229125304845,0.12614532067622058,0.74
Day 12,0.08249696177644444,0.10542954689402341,0.76
Day 13,0.09742205934953845,0.12460533870373591,0.76
Day 14,0.07950554922860883,0.10412384348136193,0.88
Day 15,0.07910268778979605,0.10214602901676677,0.76
Day 16,0.08885757877074307,0.10893750548848152,0.82
Day 17,0.08164417006446202,0.1061746822430951,0.8
Day 18,0.08031100489539876,0.10124537825364008,0.76
Day 19,0.0965719730255251,0.12402154969109548,0.82
