Day,RMSTE,RMSRE,Accuracy
Day 0,0.0809195190137482,0.10038298157093106,0.78
Day 1,0.08445256928571875,0.10576735701687556,0.8
Day 2,0.07951921587483718,0.09449504477413286,0.78
Day 3,0.08058273098428567,0.09764321936793907,0.88
Day 4,0.0782632477630539,0.09834882363839427,0.78
Day 5,0.07961422629024606,0.09603117141525243,0.78
Day 6,0.07199082728278668,0.08640991516574806,0.86
Day 7,0.09371778709372654,0.11616306680441704,0.76
Day 8,0.08187469565583512,0.10274887909709138,0.82
Day 9,0.07539981552606342,0.09845559714505608,0.66
Day 10,0.0930936172189688,0.10946301586669344,0.8
Day 11,0.0892569524365957,0.11307910389518114,0.76
Day 12,0.07497642133522275,0.09420077206562939,0.82
Day 13,0.08953590935685196,0.10572209333792436,0.68
Day 14,0.09305031153126339,0.10821792571944139,0.66
Day 15,0.09509666372385474,0.11440123669215928,0.84
Day 16,0.07886150383560285,0.09980404810711799,0.68
Day 17,0.06733270251432709,0.08327858739723207,0.78
Day 18,0.08374812589995112,0.10067809292961988,0.76
Day 19,0.07936355164174412,0.10133274845852212,0.82
