Day,RMSTE,RMSRE,Accuracy
Day 0,0.07980261063382273,0.09792133201541398,0.9
Day 1,0.08400096698063432,0.10302622047665931,0.7
Day 2,0.09111765181541585,0.10997283281627507,0.88
Day 3,0.0925563154482404,0.10951988013457974,0.68
Day 4,0.09702287727246152,0.11655992161609906,0.82
Day 5,0.07219033327070777,0.08865459137267166,0.82
Day 6,0.08250965717279636,0.10240641827344035,0.68
Day 7,0.08534492549657186,0.10212307744696711,0.9
Day 8,0.0932470643569169,0.10830351091680318,0.9
Day 9,0.07950144089656155,0.1006791522106157,0.78
Day 10,0.0840693961380328,0.10421472111022853,0.8
Day 11,0.07669821333064593,0.09743616956768449,0.66
Day 12,0.08879744030686791,0.11390972392162366,0.84
Day 13,0.08667920123770421,0.10926082465673165,0.78
Day 14,0.08061378800497267,0.10399760327813432,0.82
Day 15,0.08215924062635865,0.09948008768289873,0.84
Day 16,0.0969244141797834,0.12077667105463603,0.86
Day 17,0.09061192528013348,0.10955910702466945,0.86
Day 18,0.0662296017432859,0.07753726014663849,0.84
Day 19,0.08253026784608049,0.09903264624297964,0.66
