Day,RMSTE,RMSRE,Accuracy
Day 0,0.09796474939226235,0.12240804495639074,0.84
Day 1,0.08886468423426815,0.10917564980760851,0.68
Day 2,0.08820924080090281,0.11283613859058836,0.6
Day 3,0.08270188985301047,0.10772090986191613,0.88
Day 4,0.08964275010310606,0.11165089667193705,0.74
Day 5,0.08529340558368924,0.10590818398451665,0.8
Day 6,0.0928213091272616,0.11921169628510683,0.8
Day 7,0.0925668819056299,0.11430689504357788,0.8
Day 8,0.08483846338241995,0.10527290802649411,0.68
Day 9,0.08413317223818609,0.10915868217043358,0.76
Day 10,0.07464110487014834,0.09462327108339882,0.78
Day 11,0.08264886301392073,0.10095014760775095,0.84
Day 12,0.09414999117450835,0.11886054219219135,0.8
Day 13,0.08299942050211644,0.1011342101037348,0.84
Day 14,0.07652202296350287,0.09813783888105343,0.84
Day 15,0.08195309221587478,0.10168877998765082,0.64
Day 16,0.09334388063771706,0.11312241929803317,0.72
Day 17,0.08556562355999818,0.10923767922028912,0.78
Day 18,0.09206149616132284,0.11488385290648107,0.74
Day 19,0.09303321869517515,0.11329199679670836,0.78
