Day,RMSTE,RMSRE,Accuracy
Day 0,0.09011957703979412,0.11168836739232016,0.78
Day 1,0.08670575048638123,0.10090900214105143,0.82
Day 2,0.07764492737910515,0.09095855849110032,0.78
Day 3,0.0765391693493101,0.09228071987322987,0.84
Day 4,0.08088776543936732,0.10061993077680523,0.86
Day 5,0.07458809423360707,0.09044753739749231,0.72
Day 6,0.0706314762173953,0.08924215603756078,0.76
Day 7,0.08736588175557264,0.10836329188296749,0.8
Day 8,0.09221177211652398,0.1087283110895762,0.76
Day 9,0.08142510790095799,0.09883393220261431,0.72
Day 10,0.06333214751997533,0.07524359907342622,0.82
Day 11,0.08228087692607225,0.09786733617569048,0.62
Day 12,0.09484426999383432,0.1053339607731791,0.78
Day 13,0.08108634086594368,0.09456358483183716,0.84
Day 14,0.07709953214125449,0.09203565431921448,0.84
Day 15,0.09144346870139113,0.10965248961443143,0.76
Day 16,0.09036974900387616,0.10952387449017563,0.8
Day 17,0.0789224962201565,0.09756058261617263,0.74
Day 18,0.0764174157744395,0.09773597231352059,0.68
Day 19,0.0716582571134492,0.09144078883918405,0.8
