Day,RMSTE,RMSRE,Accuracy
Day 0,0.0773348978510343,0.09710758622949427,0.82
Day 1,0.09165784409002668,0.11627990242107028,0.84
Day 2,0.07860067942893373,0.09734055031502037,0.84
Day 3,0.0616594580557045,0.07532109563532735,0.9
Day 4,0.08323255622151456,0.10410484939336785,0.9
Day 5,0.07362136401270238,0.09439104721774946,0.88
Day 6,0.08068819918600631,0.10050597402048735,0.78
Day 7,0.07743515915211259,0.09860669299441834,0.72
Day 8,0.083000887316703,0.10111208460568075,0.86
Day 9,0.0753226251019328,0.0930540166780367,0.9
Day 10,0.08521767629908793,0.11507748818307274,0.8
Day 11,0.0670296292944209,0.0957062466540576,0.82
Day 12,0.10157384651708802,0.12397057138735959,0.8
Day 13,0.08122929095466849,0.10430530326062942,0.82
Day 14,0.08985885759910599,0.11148398976294757,0.84
Day 15,0.08719084698609565,0.10430674998121905,0.7
Day 16,0.08555417036071905,0.10590682695017876,0.86
Day 17,0.09321578388105478,0.11724858342367937,0.8
Day 18,0.09484333740892277,0.11806280809356966,0.8
Day 19,0.07316539060233836,0.08941326125155998,0.9
