Day,RMSTE,RMSRE,Accuracy
Day 0,0.07963564649117526,0.10381936623365268,0.8
Day 1,0.06358981525631054,0.07892701187117558,0.92
Day 2,0.08744935872197698,0.10767040050820095,0.76
Day 3,0.07265755825764174,0.09000365293170325,0.78
Day 4,0.06193484005097125,0.08084317888302475,0.9
Day 5,0.07666529087412177,0.0908372796114551,0.84
Day 6,0.08915257847568725,0.11507279714174572,0.84
Day 7,0.10401718601505391,0.13304212965014744,0.6
Day 8,0.07678214780550947,0.09353121178316504,0.92
Day 9,0.07578533845131402,0.09084427104588637,0.8
Day 10,0.07011431430294413,0.08835122686032046,0.92
Day 11,0.08086640953171029,0.09820672519355206,0.84
Day 12,0.07691590506229642,0.09855997322950857,0.78
Day 13,0.0815747359845402,0.0966529057688514,0.92
Day 14,0.05190411243027232,0.071701182356644,0.88
Day 15,0.09562091048907928,0.11387083272143461,0.76
Day 16,0.11772827340472287,0.13641180877000458,0.62
Day 17,0.06469110308025317,0.08332958423028798,0.76
Day 18,0.07293243749034903,0.09721950541285505,0.72
Day 19,0.08560234033627846,0.10842524382077856,0.76
